en-test	1774	terrible customer service	terrible customer service
en-test	1775	fried rice has no flavor it literally taste like water	fried rice has no flavor it literally taste like water
en-test	1776	when i tried to return it they refused so i had to leave without a refund and still hungry	when i tried to return it they refused so i had to leave without a refund and still hungry
en-test	1777	wow the representative went way above and beyond in helping me with my account set up	wow the representative went way above and beyond in helping me with my account set up
en-test	1778	i wish the other utilities i had to set up had people to work with like this	i wish the other utilities i had to set up had people to work with like this
en-test	1779	bad service	bad service
en-test	1780	definately won't be returning	definately won't be returning
en-test	1781	travelled mins after calling to see if a product was in stock	travelled mins after calling to see if a product was in stock
en-test	1782	told that they had plenty	told that they had plenty
en-test	1783	get there and there was nothing	get there and there was nothing
en-test	1784	not impressed	not impressed
en-test	1785	would not recommend i was in a fair amount of pain for several weeks	would not recommend i was in a fair amount of pain for several weeks
en-test	1786	his clinic is very very dirty he is a real disaster to go totally not organized for every step he take	his clinic is very very dirty he is a real disaster to go totally not organized for every step he take
en-test	1787	best limo limousine service in all of dallas	best limo limousine service in all of dallas
en-test	1788	great limos company int he dfw fort worth metro area	great limos company int he dfw fort worth metro area
en-test	1789	i use their limo services for all of my airport car services and airport transportation needs	i use their limo services for all of my airport car services and airport transportation needs
en-test	1790	very knowledgeable and friendly design build firm	very knowledgeable and friendly design build firm
en-test	1791	they specialize in financial institutions medical and retail projects	they specialize in financial institutions medical and retail projects
en-test	1792	these guys know what they're doing and helped me in all phases of our project	these guys know what they're doing and helped me in all phases of our project
en-test	1793	the waiting staff is really friendly its like every one knows each other the manager is really sweet and the food well no complaints from me	the waiting staff is really friendly its like every one knows each other the manager is really sweet and the food well no complaints from me
en-test	1794	yes its that good	yes its that good
en-test	1795	they have fresh flowers lasted a long while in the vase and the two ladies at the shop know the business well	they have fresh flowers lasted a long while in the vase and the two ladies at the shop know the business well
en-test	1796	i had no problem with my delivery	i had no problem with my delivery
en-test	1797	i will go there again	i will go there again
en-test	1798	out of business	out of business
en-test	1799	i think this location is no longer in business	i think this location is no longer in business
en-test	1800	if you check recwarehouse com they don't list this as a location	if you check recwarehouse com they don't list this as a location
en-test	1801	you'll have to drive miles down to allen	you'll have to drive miles down to allen
